,db nflId,db name,rc nflId,rc name,play epa,expected epa,epa delta
1213,2558009,Budda Baker,2552430,Tyler Lockett,1.35763,1.097,0.2606299999999999
837,2533057,Dont'a Hightower,2560738,Chris Herndon,1.358124,0.16,1.1981240000000002
222,2550164,T.J. Carrie,2558149,JuJu Smith-Schuster,1.359228,0.332,1.027228
633,2555378,Tavon Young,2558149,JuJu Smith-Schuster,1.35963,0.332,1.0276299999999998
2691,2540162,Logan Ryan,2543614,Donte Moncrief,1.361103,0.05,1.311103
844,89756,Jason McCourty,2540202,Kenny Stills,1.362448,0.384,0.9784480000000001
520,2555539,Xavien Howard,2560729,Robert Foster,1.364542,0.747,0.6175419999999999
2331,2556445,Brian Poole,2556404,Maurice Harris,1.365037,-0.298,1.663037
1704,2495617,Leon Hall,497328,Demaryius Thomas,1.366773,0.371,0.995773
271,2556475,Briean Boddy-Calhoun,2553502,DeAndre Carter,1.367094,0.262,1.105094
1932,2543474,Darqueze Dennard,497322,Emmanuel Sanders,1.367485,0.221,1.146485
924,2555277,Eli Apple,2552458,Devin Funchess,1.367599,0.001,1.3665990000000001
713,2508107,Jimmy Smith,2560988,Antonio Callaway,1.368037,-0.061,1.429037
2407,2556445,Brian Poole,2543468,Mike Evans,1.369371,0.39799999999999996,0.971371
3460,2552568,Byron Jones,2540165,DeAndre Hopkins,1.369538,0.429,0.9405379999999999
125,2556587,Cre'von LeBlanc,2553502,DeAndre Carter,1.3702,0.262,1.1082
2260,2539653,Robert Alford,2495459,Torrey Smith,1.374311,0.32,1.054311
919,2532875,Janoris Jenkins,2556370,Michael Thomas,1.374608,0.6,0.7746080000000001
1813,2560819,Nick Nelson,2556214,Tyreek Hill,1.376352,0.479,0.897352
1034,2508084,Patrick Robinson,2553895,Adam Humphries,1.376488,0.276,1.100488
2109,2532877,Trumaine Johnson,2540165,DeAndre Hopkins,1.380285,0.429,0.9512849999999999
486,2552434,Bobby McCain,2532884,Marvin Jones,1.38124,0.342,1.03924
3224,2530510,Chris Harris,2506106,Larry Fitzgerald,1.388268,0.023,1.3652680000000001
776,71251,Patrick Chung,2540258,Travis Kelce,1.388478,0.52,0.8684780000000001
3663,2560877,Roquan Smith,2495438,Kyle Rudolph,1.394769,0.20800000000000002,1.186769
3655,2495108,Prince Amukamara,2541785,Adam Thielen,1.395884,0.35100000000000003,1.044884
4024,2552448,Trae Waynes,2556460,Geronimo Allison,1.396,0.536,0.8599999999999999
1678,2540288,Darius Slay,2541785,Adam Thielen,1.396792,0.35100000000000003,1.045792
1407,2555175,James Bradberry,2556370,Michael Thomas,1.396954,0.6,0.796954
122,2556587,Cre'von LeBlanc,2540169,Robert Woods,1.398473,0.447,0.951473
4219,2560728,Tre Flowers,2560836,Dante Pettis,1.399928,0.414,0.9859280000000001
4002,2552265,Steven Nelson,2558856,David Moore,1.401796,0.254,1.147796
1914,2555355,Clayton Fejedelem,2556370,Michael Thomas,1.401816,0.6,0.801816
83,2560887,Chandon Sullivan,2556370,Michael Thomas,1.403884,0.6,0.8038839999999999
1026,2558061,Marshon Lattimore,2543468,Mike Evans,1.404684,0.39799999999999996,1.0066840000000001
4344,2559164,Michael Davis,2558149,JuJu Smith-Schuster,1.404746,0.332,1.072746
3680,2553500,Bryce Callahan,2555295,Sterling Shepard,1.408375,0.289,1.119375
2064,2495343,Buster Skrine,2550617,Taylor Gabriel,1.409063,0.26,1.149063
2673,2550613,Malcolm Butler,2556190,Jakeem Grant,1.409284,0.063,1.346284
1057,2556735,Ken Crawley,2555295,Sterling Shepard,1.409637,0.289,1.120637
2096,2555546,Rashard Robinson,2558942,Anthony Firkser,1.410399,0.807,0.6033989999999999
1926,2533058,Vontaze Burfict,2555468,Rashard Higgins,1.410499,0.489,0.921499
2198,2543851,Phillip Gaines,497240,Rob Gronkowski,1.410544,0.39899999999999997,1.011544
166,2550164,T.J. Carrie,2543828,Quincy Enunwa,1.411525,-0.051,1.4625249999999999
4274,2556828,Trevor Williams,2539964,Marquise Goodwin,1.412031,0.23600000000000002,1.176031
2460,2556559,Mike Hilton,2533040,Mohamed Sanu,1.412181,0.44,0.972181
2881,2560884,M.J. Stewart,2556519,Alex Erickson,1.412307,-0.33899999999999997,1.751307
1884,2556367,William Jackson,2540215,Vance McDonald,1.412513,0.258,1.154513
328,2558976,Kenny Moore II,2543491,Paul Richardson,1.412945,0.322,1.0909449999999998
1475,2506789,Tramon Williams,2540169,Robert Woods,1.414848,0.447,0.967848
927,2555277,Eli Apple,2552458,Devin Funchess,1.41649,0.001,1.4154900000000001
3933,2555349,Kendall Fuller,2506106,Larry Fitzgerald,1.416716,0.023,1.3937160000000002
1455,2557996,Kevin King,2558052,Kenny Golladay,1.418689,0.47200000000000003,0.9466890000000001
899,2539338,B.W. Webb,2555346,Will Fuller,1.419329,0.797,0.622329
3850,2307,Orlando Scandrick,497322,Emmanuel Sanders,1.420996,0.221,1.1999959999999998
2340,2539653,Robert Alford,2552597,Breshad Perriman,1.423003,0.624,0.799003
3972,2552265,Steven Nelson,71269,Michael Crabtree,1.425393,-0.079,1.5043929999999999
4113,2540155,Xavier Rhodes,2552430,Tyler Lockett,1.425596,1.097,0.3285960000000001
3512,2552568,Byron Jones,2555343,Josh Doctson,1.425829,-0.07,1.495829
3397,2555280,Jalen Ramsey,2532841,Michael Floyd,1.426667,-0.225,1.651667
3343,2532848,Tashaun Gipson,2540158,Zach Ertz,1.426746,0.207,1.219746
4060,2540155,Xavier Rhodes,2560781,Christian Kirk,1.427886,0.127,1.300886
4012,2555156,Jayron Kearse,2495448,Randall Cobb,1.430144,0.084,1.346144
2864,2532828,Lavonte David,2555415,Austin Hooper,1.430426,0.23399999999999999,1.196426
3263,2543505,Bradley Roby,2558149,JuJu Smith-Schuster,1.431449,0.332,1.099449
3464,2560908,Leighton Vander Esch,2541316,Ryan Griffin,1.43157,-0.006,1.43757
157,2543637,Terrance Mitchell,2556370,Michael Thomas,1.431671,0.6,0.8316709999999999
1643,2540288,Darius Slay,2543509,Allen Robinson,1.432506,0.285,1.1475060000000001
1726,2541200,Rashaan Melvin,2543488,Jarvis Landry,1.434695,-0.036000000000000004,1.470695
724,2552255,Eric Rowe,2559153,Keelan Cole,1.437841,-0.053,1.4908409999999999
3408,2539237,D.J. Hayden,2540165,DeAndre Hopkins,1.438453,0.429,1.009453
2138,2539290,Jordan Poyer,2495288,Virgil Green,1.439808,0.285,1.154808
1281,2558009,Budda Baker,2558052,Kenny Golladay,1.440287,0.47200000000000003,0.9682870000000001
480,2552434,Bobby McCain,2532884,Marvin Jones,1.440959,0.342,1.098959
4273,2532861,Casey Hayward,2558914,Kendrick Bourne,1.441043,0.16699999999999998,1.274043
3679,2543681,Kyle Fuller,2555295,Sterling Shepard,1.444432,0.289,1.155432
1716,2495153,Marcus Gilchrist,2649,Danny Amendola,1.444826,-0.028999999999999998,1.4738259999999999
1817,2541200,Rashaan Melvin,2540258,Travis Kelce,1.446784,0.52,0.926784
69,2560795,Avonte Maddox,2535698,Cole Beasley,1.44886,0.435,1.01386
3170,2552307,Bryce Hager,2558266,George Kittle,1.449722,0.44,1.009722
920,2556512,Donte' Deayon,2553568,Cameron Meredith,1.450245,0.12,1.3302450000000001
3741,2495251,Shareece Wright,2558877,Zach Pascal,1.450504,-0.07,1.520504
3251,2530510,Chris Harris,2540154,Keenan Allen,1.452629,0.257,1.1956289999999998
3363,2555280,Jalen Ramsey,2558149,JuJu Smith-Schuster,1.453198,0.332,1.121198
1763,2555394,Daryl Worley,2560781,Christian Kirk,1.453201,0.127,1.326201
1270,2558009,Budda Baker,2495448,Randall Cobb,1.45645,0.084,1.37245
169,2543637,Terrance Mitchell,2552487,Amari Cooper,1.456834,0.27899999999999997,1.177834
1295,2558009,Budda Baker,2540169,Robert Woods,1.457671,0.447,1.0106709999999999
346,2558108,Nate Hairston,2561029,Keke Coutee,1.457699,-0.055999999999999994,1.5136990000000001
3073,2540197,Nickell Robey-Coleman,2558846,Mike Williams,1.45829,0.408,1.0502900000000002
482,2539309,T.J. McDonald,2541199,Luke Willson,1.460341,-0.09300000000000001,1.5533409999999999
732,2533062,Stephon Gilmore,2543614,Donte Moncrief,1.4607,0.05,1.4107
3075,1037374,Sam Shields,2555214,Laquon Treadwell,1.462342,-0.14300000000000002,1.605342
2391,2558184,Damontae Kazee,2557997,Christian McCaffrey,1.464001,0.223,1.241001
4126,2555177,Mackensie Alexander,2558052,Kenny Golladay,1.464084,0.47200000000000003,0.992084
2573,2539943,D.J. Swearinger,2540232,Jack Doyle,1.464877,-0.125,1.589877
2674,2558065,Adoree' Jackson,2550272,Albert Wilson,1.464937,0.159,1.305937
459,2559053,Torry McTyer,2552424,Phillip Dorsett,1.466596,0.16399999999999998,1.302596
1659,2535609,DeShawn Shead,2559248,Ricky Seals-Jones,1.468235,-0.486,1.954235
2994,2558971,Greg Mabin,2560883,Equanimeous St. Brown,1.471791,0.259,1.2127910000000002
1090,2552484,P.J. Williams,2495331,Aldrick Robinson,1.473161,0.239,1.2341609999999998
2471,496733,Joe Haden,2495454,Julio Jones,1.473201,0.402,1.0712009999999998
78,2560795,Avonte Maddox,2561224,Keith Kirkwood,1.474079,0.506,0.9680789999999999
554,2561316,Jalen Davis,2557863,Zay Jones,1.474771,-0.109,1.583771
733,89756,Jason McCourty,2559153,Keelan Cole,1.475411,-0.053,1.528411
4074,2555156,Jayron Kearse,2560878,Tre'Quan Smith,1.476313,0.45899999999999996,1.0173130000000001
918,2532875,Janoris Jenkins,2556370,Michael Thomas,1.482774,0.6,0.8827740000000001
4379,2532861,Casey Hayward,2560888,Courtland Sutton,1.483256,0.162,1.321256
887,2539338,B.W. Webb,2557895,Dede Westbrook,1.483479,0.183,1.300479
3969,2307,Orlando Scandrick,1032,Jordy Nelson,1.484859,0.17600000000000002,1.308859
1010,2532875,Janoris Jenkins,2532865,T.Y. Hilton,1.48673,0.546,0.9407300000000001
1260,2543855,Bene' Benwikere,2560961,Marcell Ateman,1.488453,-0.156,1.644453
3775,2543501,Aaron Colvin,2555468,Rashard Higgins,1.489182,0.489,1.0001820000000001
700,2552279,Za'Darius Smith,2495288,Virgil Green,1.490408,0.285,1.205408
4181,2558259,Shaquill Griffin,2532884,Marvin Jones,1.491637,0.342,1.149637
128,2552315,Jordan Hicks,497328,Demaryius Thomas,1.49266,0.371,1.12166
2173,2543851,Phillip Gaines,2557848,Corey Davis,1.496575,0.214,1.282575
3096,2552488,Marcus Peters,2558856,David Moore,1.497081,0.254,1.243081
2694,2540162,Logan Ryan,2557895,Dede Westbrook,1.498113,0.183,1.315113
3570,2553500,Bryce Callahan,2495448,Randall Cobb,1.499043,0.084,1.4150429999999998
30,2555383,Jalen Mills,2541785,Adam Thielen,1.500202,0.35100000000000003,1.149202
3823,2555173,Eric Murray,2552633,Jesse James,1.501021,0.493,1.0080209999999998
1725,2541200,Rashaan Melvin,2543488,Jarvis Landry,1.501267,-0.036000000000000004,1.537267
787,2552255,Eric Rowe,2558250,Tarik Cohen,1.506899,0.335,1.171899
3902,2555349,Kendall Fuller,497322,Emmanuel Sanders,1.50695,0.221,1.28595
3182,2530510,Chris Harris,2543847,John Brown,1.507503,0.168,1.339503
636,2555378,Tavon Young,2508061,Antonio Brown,1.507646,0.114,1.393646
290,2556475,Briean Boddy-Calhoun,2532978,Jarius Wright,1.510266,0.043,1.4672660000000002
1082,2555277,Eli Apple,2541785,Adam Thielen,1.512716,0.35100000000000003,1.161716
2314,2539653,Robert Alford,2543468,Mike Evans,1.513449,0.39799999999999996,1.1154490000000001
1276,2558009,Budda Baker,2543495,Davante Adams,1.520434,0.389,1.131434
709,2558067,Marlon Humphrey,2555468,Rashard Higgins,1.521413,0.489,1.032413
928,2532875,Janoris Jenkins,2560813,D.J. Moore,1.522203,0.045,1.477203
3289,2541162,A.J. Bouye,2555295,Sterling Shepard,1.523136,0.289,1.2341360000000001
3030,2550654,K'Waun Williams,2553895,Adam Humphries,1.523719,0.276,1.247719
438,2560725,Minkah Fitzpatrick,2543828,Quincy Enunwa,1.52406,-0.051,1.57506
2279,2539334,Desmond Trufant,2555466,Tyler Boyd,1.525042,0.579,0.946042
3549,2552568,Byron Jones,2558105,Chris Godwin,1.526696,0.28600000000000003,1.240696
1733,2495617,Leon Hall,2540154,Keenan Allen,1.526973,0.257,1.2699729999999998
1736,2495617,Leon Hall,2553913,Tyrell Williams,1.527479,0.486,1.041479
2891,2506861,Brent Grimes,2540160,Jordan Reed,1.528288,-0.14,1.668288
3178,2530510,Chris Harris,2552487,Amari Cooper,1.530954,0.27899999999999997,1.251954
4298,2556828,Trevor Williams,2561054,Damion Ratley,1.531977,-0.087,1.6189769999999999
1140,2555277,Eli Apple,2560735,Michael Gallup,1.532721,0.11599999999999999,1.416721
628,2508107,Jimmy Smith,2556370,Michael Thomas,1.533072,0.6,0.933072
3324,2550659,Tyler Patmon,2535698,Cole Beasley,1.537775,0.435,1.1027749999999998
1574,2558821,Jamal Agnew,2535698,Cole Beasley,1.539136,0.435,1.104136
972,2539338,B.W. Webb,2539964,Marquise Goodwin,1.539178,0.23600000000000002,1.303178
3847,2307,Orlando Scandrick,2560888,Courtland Sutton,1.54054,0.162,1.37854
3752,2495872,Johnathan Joseph,2561018,D.J. Chark,1.541618,-0.498,2.039618
1293,2495807,Antoine Bethea,2557889,Gerald Everett,1.541838,0.21,1.331838
3503,2552568,Byron Jones,2495454,Julio Jones,1.542687,0.402,1.1406869999999998
1880,2556367,William Jackson,2508061,Antonio Brown,1.543595,0.114,1.429595
3874,2530794,Ron Parker,497240,Rob Gronkowski,1.546281,0.39899999999999997,1.147281
4090,2540155,Xavier Rhodes,2543495,Davante Adams,1.547807,0.389,1.158807
1907,2533060,Dre Kirkpatrick,2543468,Mike Evans,1.54886,0.39799999999999996,1.15086
242,2550164,T.J. Carrie,2495454,Julio Jones,1.549555,0.402,1.147555
1732,2541200,Rashaan Melvin,2553913,Tyrell Williams,1.550449,0.486,1.064449
2553,496733,Joe Haden,2556370,Michael Thomas,1.550605,0.6,0.950605
691,2560963,Anthony Averett,2556214,Tyreek Hill,1.554139,0.479,1.075139
2706,2550613,Malcolm Butler,2533039,Alshon Jeffery,1.55464,0.507,1.04764
2320,2539653,Robert Alford,2543496,Odell Beckham Jr.,1.557094,0.305,1.252094
2200,2543851,Phillip Gaines,2530515,Chris Hogan,1.557364,0.40700000000000003,1.150364
3188,2530510,Chris Harris,2550256,Willie Snead,1.558231,0.061,1.497231
2908,2555552,Ryan Smith,2560813,D.J. Moore,1.559527,0.045,1.5145270000000002
2472,2558849,Cameron Sutton,2552559,C.J. Uzomah,1.559783,0.141,1.418783
1639,2561527,Mike Ford,2550617,Taylor Gabriel,1.561284,0.26,1.3012839999999999
2105,2555546,Rashard Robinson,2558129,Isaiah McKenzie,1.563464,-0.172,1.735464
2154,2559208,Ryan Lewis,2556460,Geronimo Allison,1.564672,0.536,1.028672
568,2555378,Tavon Young,2495450,A.J. Green,1.565224,0.39299999999999996,1.172224
564,4365,Brandon Carr,2543471,Kelvin Benjamin,1.565356,-0.493,2.058356
241,2550164,T.J. Carrie,2495454,Julio Jones,1.565954,0.402,1.163954
4085,2552448,Trae Waynes,2543509,Allen Robinson,1.570549,0.285,1.285549
317,2557980,Jabrill Peppers,2560957,Mark Andrews,1.572697,0.759,0.813697
1379,2558171,Corn Elder,2561671,Malik Turner,1.574264,0.278,1.296264
2819,2561039,Carlton Davis,2552600,Nelson Agholor,1.574306,0.204,1.370306
315,2543637,Terrance Mitchell,2558010,John Ross,1.574736,-0.3,1.874736
3939,2307,Orlando Scandrick,2558194,Josh Reynolds,1.575627,0.133,1.442627
4230,2553637,Justin Coleman,2541785,Adam Thielen,1.576358,0.35100000000000003,1.225358
1858,2556367,William Jackson,2552458,Devin Funchess,1.576616,0.001,1.5756160000000001
3993,2552265,Steven Nelson,2552430,Tyler Lockett,1.576878,1.097,0.479878
2437,2558064,T.J. Watt,2543457,Sammy Watkins,1.577206,0.536,1.041206
1327,2505708,Mike Adams,2540158,Zach Ertz,1.577279,0.207,1.370279
2916,2556934,Javien Elliott,2555209,Chris Moore,1.579367,0.138,1.441367
4282,2556148,Jatavis Brown,2558918,Matt Breida,1.580369,0.305,1.275369
387,2558976,Kenny Moore II,2555317,Tajae Sharpe,1.581772,0.146,1.435772
3815,2307,Orlando Scandrick,2557960,Ryan Switzer,1.583235,0.17,1.413235
499,2552434,Bobby McCain,2560907,Marquez Valdes-Scantling,1.583606,0.12300000000000001,1.460606
580,2555378,Tavon Young,2555466,Tyler Boyd,1.586035,0.579,1.0070350000000001
3228,2543505,Bradley Roby,2543457,Sammy Watkins,1.587506,0.536,1.051506
1622,2552262,Quandre Diggs,2558250,Tarik Cohen,1.588108,0.335,1.253108
748,2541243,Duron Harmon,2560765,Kerryon Johnson,1.588635,0.266,1.322635
2872,2561039,Carlton Davis,2560988,Antonio Callaway,1.588913,-0.061,1.649913
2070,2495343,Buster Skrine,2649,Danny Amendola,1.591298,-0.028999999999999998,1.620298
2644,2532920,Josh Norman,2552487,Amari Cooper,1.595732,0.27899999999999997,1.316732
3796,2559109,Deante Burton,2540158,Zach Ertz,1.596391,0.207,1.3893909999999998
2113,2532877,Trumaine Johnson,497328,Demaryius Thomas,1.596761,0.371,1.225761
3913,2307,Orlando Scandrick,2560988,Antonio Callaway,1.600686,-0.061,1.661686
462,2555539,Xavien Howard,2556519,Alex Erickson,1.601376,-0.33899999999999997,1.9403759999999999
2480,496733,Joe Haden,2495450,A.J. Green,1.601393,0.39299999999999996,1.208393
3399,2561042,Nick DeLuca,2557886,Jeremy Sprinkle,1.605069,0.128,1.4770690000000002
3315,2541162,A.J. Bouye,2543457,Sammy Watkins,1.606596,0.536,1.0705959999999999
1462,2557996,Kevin King,2539964,Marquise Goodwin,1.607827,0.23600000000000002,1.371827
3137,2556277,Marqui Christian,2530747,Doug Baldwin,1.609927,0.40700000000000003,1.202927
2508,2532946,Coty Sensabaugh,71269,Michael Crabtree,1.610493,-0.079,1.689493
4159,2553637,Justin Coleman,2557898,Cooper Kupp,1.610697,0.599,1.011697
1104,2558163,Alex Anzalone,2557889,Gerald Everett,1.614191,0.21,1.404191
1655,2540288,Darius Slay,2552656,J.J. Nelson,1.615082,-0.353,1.9680819999999999
1262,2532878,Leonard Johnson,2532790,Travis Benjamin,1.615187,-0.146,1.7611869999999998
3983,2555349,Kendall Fuller,2553913,Tyrell Williams,1.615612,0.486,1.129612
615,4365,Brandon Carr,2555317,Tajae Sharpe,1.616379,0.146,1.470379
3974,2307,Orlando Scandrick,2543847,John Brown,1.618933,0.168,1.450933
3279,2507917,Tramaine Brock,1032,Jordy Nelson,1.620823,0.17600000000000002,1.444823
1791,2541200,Rashaan Melvin,2555466,Tyler Boyd,1.621113,0.579,1.042113
2419,2555344,Artie Burns,2537931,Josh Gordon,1.621182,0.544,1.0771819999999999
948,2555277,Eli Apple,2560854,Calvin Ridley,1.62176,0.483,1.13876
821,2556571,Jonathan Jones,2560907,Marquez Valdes-Scantling,1.622288,0.12300000000000001,1.499288
3474,2541832,Jeff Heath,2553318,James O'Shaughnessy,1.625864,-0.285,1.910864
15,2552689,Ronald Darby,2543759,Ryan Grant,1.626026,0.087,1.539026
3947,2307,Orlando Scandrick,2543498,Brandin Cooks,1.626339,0.49200000000000005,1.134339
87,2560887,Chandon Sullivan,2560878,Tre'Quan Smith,1.626585,0.45899999999999996,1.1675849999999999
4036,2560746,Mike Hughes,2540169,Robert Woods,1.626839,0.447,1.1798389999999999
1929,2533060,Dre Kirkpatrick,497322,Emmanuel Sanders,1.627672,0.221,1.406672
2659,2558136,Fabian Moreau,2555333,Corey Coleman,1.628333,0.7440000000000001,0.8843329999999999
1368,2555175,James Bradberry,2558052,Kenny Golladay,1.630258,0.47200000000000003,1.158258
3896,2555542,Jordan Lucas,2552559,C.J. Uzomah,1.631563,0.141,1.490563
706,2558067,Marlon Humphrey,2543488,Jarvis Landry,1.632899,-0.036000000000000004,1.6688990000000001
2946,2543741,Jimmie Ward,2558052,Kenny Golladay,1.633958,0.47200000000000003,1.161958
828,71251,Patrick Chung,2558207,Jonnu Smith,1.637008,-0.042,1.679008
476,2557931,Cordrea Tankersley,2543509,Allen Robinson,1.638714,0.285,1.353714
3907,2555349,Kendall Fuller,2560888,Courtland Sutton,1.638961,0.162,1.476961
2334,2552392,Jordan Richards,2495826,Vernon Davis,1.64283,0.39399999999999996,1.24883
1714,2558062,Gareon Conley,2558985,Tim Patrick,1.645875,0.247,1.3988749999999999
1357,80668,Captain Munnerlyn,2553895,Adam Humphries,1.645922,0.276,1.369922
124,2556587,Cre'von LeBlanc,2557889,Gerald Everett,1.64663,0.21,1.43663
3552,2552568,Byron Jones,2543468,Mike Evans,1.647121,0.39799999999999996,1.2491210000000001
490,2555539,Xavien Howard,2540165,DeAndre Hopkins,1.647865,0.429,1.2188649999999999
3393,2539237,D.J. Hayden,2552415,Jamison Crowder,1.648792,0.1,1.548792
249,2560916,Denzel Ward,2560854,Calvin Ridley,1.64986,0.483,1.1668600000000002
1591,2543872,Nevin Lawson,2560883,Equanimeous St. Brown,1.650392,0.259,1.3913920000000002
2131,2495343,Buster Skrine,238498,Julian Edelman,1.652022,0.13,1.5220220000000002
1998,2533059,Morris Claiborne,2532884,Marvin Jones,1.65366,0.342,1.3116599999999998
2879,2560884,M.J. Stewart,2555466,Tyler Boyd,1.659041,0.579,1.080041
2638,2553796,Quinton Dunbar,2558091,Noah Brown,1.659705,0.191,1.468705
4338,2557927,Desmond King,2558149,JuJu Smith-Schuster,1.66684,0.332,1.33484
2525,2535613,L.J. Fort,2540154,Keenan Allen,1.670349,0.257,1.4133490000000002
3953,2307,Orlando Scandrick,2543498,Brandin Cooks,1.672724,0.49200000000000005,1.180724
1819,2557972,Marquel Lee,2541187,Demetrius Harris,1.674281,0.14800000000000002,1.526281
349,2543811,Pierre Desir,2540145,Cordarrelle Patterson,1.674753,0.21100000000000002,1.4637529999999999
939,2532875,Janoris Jenkins,2533039,Alshon Jeffery,1.675581,0.507,1.168581
1610,2543872,Nevin Lawson,2530747,Doug Baldwin,1.675877,0.40700000000000003,1.268877
1143,2558061,Marshon Lattimore,2552487,Amari Cooper,1.676121,0.27899999999999997,1.397121
3026,2558157,Ahkello Witherspoon,1581,DeSean Jackson,1.676223,0.207,1.469223
3171,2540197,Nickell Robey-Coleman,2558914,Kendrick Bourne,1.677926,0.16699999999999998,1.510926
2035,2495343,Buster Skrine,2561002,DaeSean Hamilton,1.679146,0.064,1.615146
2300,2539653,Robert Alford,2508061,Antonio Brown,1.679568,0.114,1.5655679999999998
81,2558168,Rasul Douglas,2560878,Tre'Quan Smith,1.679595,0.45899999999999996,1.2205949999999999
4081,2540155,Xavier Rhodes,2532884,Marvin Jones,1.680874,0.342,1.338874
4299,2556828,Trevor Williams,2557986,David Njoku,1.681034,0.002,1.679034
116,79848,Malcolm Jenkins,2540169,Robert Woods,1.682755,0.447,1.235755
1432,2506789,Tramon Williams,2552415,Jamison Crowder,1.684248,0.1,1.5842479999999999
2066,2533059,Morris Claiborne,2649,Danny Amendola,1.685237,-0.028999999999999998,1.714237
1651,2552262,Quandre Diggs,2555364,Tyler Higbee,1.685629,0.586,1.0996290000000002
97,2532800,Nigel Bradham,2532835,Rhett Ellison,1.687696,0.292,1.395696
3167,2552488,Marcus Peters,2560761,Richie James,1.691207,-0.381,2.0722069999999997
4336,2557927,Desmond King,2558149,JuJu Smith-Schuster,1.692894,0.332,1.3608939999999998
960,2552454,Landon Collins,2558266,George Kittle,1.692895,0.44,1.252895
3056,2558183,John Johnson,71265,Jared Cook,1.693436,0.22699999999999998,1.4664359999999999
473,2559053,Torry McTyer,2550617,Taylor Gabriel,1.693636,0.26,1.433636
159,2550164,T.J. Carrie,2543828,Quincy Enunwa,1.693683,-0.051,1.744683
3538,2552568,Byron Jones,2543759,Ryan Grant,1.693756,0.087,1.606756
3257,2530510,Chris Harris,2557960,Ryan Switzer,1.693944,0.17,1.523944
1834,2558982,Hardy Nickerson,2540232,Jack Doyle,1.694048,-0.125,1.819048
1667,2561527,Mike Ford,2560729,Robert Foster,1.698953,0.747,0.9519529999999999
1683,2561527,Mike Ford,2553548,Jake Kumerow,1.702671,0.154,1.5486710000000001
1046,2508084,Patrick Robinson,2552461,Duke Johnson,1.704578,0.239,1.4655779999999998
563,4365,Brandon Carr,2495453,Andre Holmes,1.705886,-0.013999999999999999,1.719886
3023,2552391,Jaquiski Tartt,2550656,Cameron Brate,1.706027,0.025,1.681027
4340,2532861,Casey Hayward,2508061,Antonio Brown,1.710635,0.114,1.5966349999999998
2159,2559208,Ryan Lewis,2556460,Geronimo Allison,1.711023,0.536,1.175023
3418,2561340,Tre Herndon,2561427,Vyncint Smith,1.712799,0.125,1.587799
2684,2558065,Adoree' Jackson,2555346,Will Fuller,1.713006,0.797,0.916006
3078,2552488,Marcus Peters,2541785,Adam Thielen,1.714229,0.35100000000000003,1.363229
372,2553817,Corey Moore,71265,Jared Cook,1.715876,0.22699999999999998,1.4888759999999999
4079,2540155,Xavier Rhodes,2532884,Marvin Jones,1.722768,0.342,1.380768
455,2555539,Xavien Howard,2537931,Josh Gordon,1.723131,0.544,1.179131
574,2555378,Tavon Young,2555466,Tyler Boyd,1.724545,0.579,1.145545
2311,2552392,Jordan Richards,2557856,O.J. Howard,1.724796,0.589,1.135796
3930,2550257,Daniel Sorensen,2559248,Ricky Seals-Jones,1.727208,-0.486,2.213208
2661,2532920,Josh Norman,2541944,Russell Shepard,1.730012,0.14300000000000002,1.587012
3926,2555349,Kendall Fuller,2506106,Larry Fitzgerald,1.731236,0.023,1.708236
971,2539338,B.W. Webb,2558914,Kendrick Bourne,1.732222,0.16699999999999998,1.565222
855,89756,Jason McCourty,2560920,James Washington,1.732525,0.003,1.7295250000000002
579,4365,Brandon Carr,2495450,A.J. Green,1.734421,0.39299999999999996,1.341421
1614,2540288,Darius Slay,2561482,Chad Beebe,1.73598,0.184,1.5519800000000001
2852,2555552,Ryan Smith,2550617,Taylor Gabriel,1.737539,0.26,1.477539
2792,2555551,LeShaun Sims,2561317,Jawill Davis,1.737586,0.14400000000000002,1.5935860000000002
1205,2558009,Budda Baker,2555418,Jordan Howard,1.738629,-0.016,1.754629
3502,2552568,Byron Jones,2495454,Julio Jones,1.740409,0.402,1.338409
1333,2505708,Mike Adams,2560957,Mark Andrews,1.740878,0.759,0.9818779999999999
3789,2495872,Johnathan Joseph,2532865,T.Y. Hilton,1.742183,0.546,1.196183
3467,2552568,Byron Jones,2540165,DeAndre Hopkins,1.74405,0.429,1.31505
4364,2559164,Michael Davis,2541187,Demetrius Harris,1.744692,0.14800000000000002,1.596692
800,2533062,Stephon Gilmore,2543471,Kelvin Benjamin,1.745838,-0.493,2.238838
161,2550164,T.J. Carrie,2543828,Quincy Enunwa,1.746696,-0.051,1.797696
1059,2552484,P.J. Williams,2541944,Russell Shepard,1.749523,0.14300000000000002,1.606523
2590,2532920,Josh Norman,2556370,Michael Thomas,1.750046,0.6,1.1500460000000001
2595,2558136,Fabian Moreau,2558928,Austin Carr,1.7511,0.40700000000000003,1.3441
2958,2558157,Ahkello Witherspoon,2543457,Sammy Watkins,1.751622,0.536,1.215622
52,79848,Malcolm Jenkins,2560813,D.J. Moore,1.756649,0.045,1.711649
1322,2505708,Mike Adams,2543491,Paul Richardson,1.757572,0.322,1.4355719999999998
1088,2539982,A.J. Klein,2552608,Stefon Diggs,1.758853,-0.02,1.778853
1310,80668,Captain Munnerlyn,2495450,A.J. Green,1.762681,0.39299999999999996,1.369681
269,2550164,T.J. Carrie,2540165,DeAndre Hopkins,1.765457,0.429,1.336457
