,db nflId,db name,rc nflId,rc name,play epa,expected epa,epa delta
4608,2560877,Roquan Smith,2543767,Logan Thomas,1.986916,-0.011000000000000001,1.9979159999999998
469,2560789,Darius Leonard,2557858,Evan Engram,1.987392,0.22,1.767392
2935,2556445,Brian Poole,2560957,Mark Andrews,1.989098,0.759,1.230098
4499,2552568,Byron Jones,2543759,Ryan Grant,1.990267,0.087,1.903267
4970,2555349,Kendall Fuller,2555432,Andy Janovich,1.990404,0.9570000000000001,1.033404
3484,2555551,LeShaun Sims,497328,Demaryius Thomas,1.991155,0.371,1.620155
2928,2558184,Damontae Kazee,2561224,Keith Kirkwood,1.992003,0.506,1.486003
4430,2552568,Byron Jones,2561521,Cameron Batson,1.994555,-0.10300000000000001,2.0975550000000003
3322,2539943,D.J. Swearinger,2559150,Corey Clement,1.995367,-0.006999999999999999,2.002367
2197,2495153,Marcus Gilchrist,2532865,T.Y. Hilton,1.998367,0.546,1.452367
2953,2556445,Brian Poole,2506106,Larry Fitzgerald,1.999529,0.023,1.976529
2226,2532986,Tahir Whitehead,2543847,John Brown,2.003586,0.168,1.835586
3485,2555551,LeShaun Sims,2553502,DeAndre Carter,2.003939,0.262,1.741939
5324,2539243,Bradley McDougald,2557889,Gerald Everett,2.005731,0.21,1.795731
3563,2557945,Justin Evans,2552600,Nelson Agholor,2.01054,0.204,1.8065400000000003
118,2558168,Rasul Douglas,2555343,Josh Doctson,2.013856,-0.07,2.083856
3135,496733,Joe Haden,2540154,Keenan Allen,2.014718,0.257,1.7577179999999997
126,79848,Malcolm Jenkins,2555224,Ezekiel Elliott,2.014737,-0.055,2.069737
2174,2541200,Rashaan Melvin,2555468,Rashard Higgins,2.015374,0.489,1.5263740000000001
1601,2499257,Colin Jones,2495450,A.J. Green,2.015866,0.39299999999999996,1.622866
2196,2495617,Leon Hall,2540232,Jack Doyle,2.016392,-0.125,2.141392
1286,2555530,Vonn Bell,2552608,Stefon Diggs,2.017381,-0.02,2.037381
1764,2560952,Jaire Alexander,2550617,Taylor Gabriel,2.021143,0.26,1.761143
1266,2555530,Vonn Bell,2543847,John Brown,2.02326,0.168,1.8552600000000001
332,2557980,Jabrill Peppers,2552559,C.J. Uzomah,2.02472,0.141,1.8837199999999998
2844,2561132,Foye Oluokun,2506122,Benjamin Watson,2.025234,0.41200000000000003,1.6132340000000003
201,2560916,Denzel Ward,2532887,Jermaine Kearse,2.02595,-0.17800000000000002,2.20395
104,2495613,Corey Graham,2559385,Dan Arnold,2.026719,0.39399999999999996,1.632719
1953,2557955,Teez Tabor,2560836,Dante Pettis,2.028219,0.414,1.614219
4846,2495251,Shareece Wright,2560888,Courtland Sutton,2.028762,0.162,1.866762
2572,2495343,Buster Skrine,2560810,Anthony Miller,2.029596,0.299,1.7305960000000002
4752,2543501,Aaron Colvin,2543496,Odell Beckham Jr.,2.031287,0.305,1.726287
1855,2506789,Tramon Williams,2552430,Tyler Lockett,2.032163,1.097,0.9351630000000002
938,2533062,Stephon Gilmore,2557848,Corey Davis,2.032438,0.214,1.818438
1851,2560755,Josh Jackson,2530747,Doug Baldwin,2.032965,0.40700000000000003,1.6259649999999999
4113,2555550,Justin Simmons,2543457,Sammy Watkins,2.033389,0.536,1.497389
2405,2539233,Shawn Williams,2560988,Antonio Callaway,2.036386,-0.061,2.0973859999999998
273,2557980,Jabrill Peppers,2540258,Travis Kelce,2.038488,0.52,1.518488
3837,2561006,Marcell Harris,2530747,Doug Baldwin,2.039917,0.40700000000000003,1.632917
4930,2495872,Johnathan Joseph,2533039,Alshon Jeffery,2.040044,0.507,1.5330439999999999
4112,2543505,Bradley Roby,2556214,Tyreek Hill,2.041346,0.479,1.5623459999999998
409,2558851,Anthony Walker,71265,Jared Cook,2.042395,0.22699999999999998,1.815395
4639,2553500,Bryce Callahan,2541785,Adam Thielen,2.043376,0.35100000000000003,1.6923759999999999
3907,2553536,Troy Hill,497322,Emmanuel Sanders,2.045563,0.221,1.824563
1876,2552605,Ibraheim Campbell,2506106,Larry Fitzgerald,2.046491,0.023,2.023491
628,2559053,Torry McTyer,2552425,Rashad Greene,2.046688,-0.12,2.166688
5468,2560760,Derwin James,2555317,Tajae Sharpe,2.049461,0.146,1.903461
5154,2532948,Harrison Smith,2560781,Christian Kirk,2.051062,0.127,1.924062
414,2558976,Kenny Moore II,497302,Brandon LaFell,2.055504,0.466,1.589504
3426,494277,Kendrick Lewis,2550256,Willie Snead,2.057114,0.061,1.996114
2475,2555322,Darron Lee,2558052,Kenny Golladay,2.057178,0.47200000000000003,1.585178
193,2543637,Terrance Mitchell,2507166,Ted Ginn,2.058448,-0.077,2.135448
2180,2495617,Leon Hall,2553913,Tyrell Williams,2.059849,0.486,1.5738489999999998
4521,2541832,Jeff Heath,2557858,Evan Engram,2.060001,0.22,1.8400010000000002
907,71251,Patrick Chung,2558250,Tarik Cohen,2.061879,0.335,1.7268789999999998
4822,2543874,Andre Hal,2552471,T.J. Yeldon,2.062242,-0.171,2.2332419999999997
3626,2556567,Isaiah Johnson,2555466,Tyler Boyd,2.064152,0.579,1.485152
2683,2557969,Matt Milano,2552469,Melvin Gordon,2.066403,0.18600000000000003,1.8804030000000003
5282,2558259,Shaquill Griffin,2559248,Ricky Seals-Jones,2.068984,-0.486,2.554984
459,2557961,Quincy Wilson,2555295,Sterling Shepard,2.069525,0.289,1.7805250000000001
3452,2558065,Adoree' Jackson,2552487,Amari Cooper,2.06992,0.27899999999999997,1.7909200000000003
5192,2555177,Mackensie Alexander,2532884,Marvin Jones,2.070155,0.342,1.728155
5134,2552448,Trae Waynes,2540169,Robert Woods,2.071744,0.447,1.6247439999999997
1139,2561001,Grant Haley,2540158,Zach Ertz,2.074969,0.207,1.8679689999999998
832,494287,Devin McCourty,2543683,Austin Seferian-Jenkins,2.075784,0.075,2.000784
1234,2555530,Vonn Bell,2560854,Calvin Ridley,2.07633,0.483,1.59333
5211,2552448,Trae Waynes,2550617,Taylor Gabriel,2.077007,0.26,1.817007
3419,2558065,Adoree' Jackson,2557863,Zay Jones,2.080805,-0.109,2.189805
2225,2558062,Gareon Conley,71269,Michael Crabtree,2.081861,-0.079,2.160861
1871,2558119,Josh Jones,2559248,Ricky Seals-Jones,2.081976,-0.486,2.567976
1997,2557955,Teez Tabor,2550272,Albert Wilson,2.082932,0.159,1.923932
3335,2539943,D.J. Swearinger,2541944,Russell Shepard,2.083336,0.14300000000000002,1.940336
3332,2539943,D.J. Swearinger,2550198,Bennie Fowler,2.085535,0.266,1.8195350000000001
627,2561147,Cornell Armstrong,2543614,Donte Moncrief,2.086301,0.05,2.0363010000000004
1756,2560755,Josh Jackson,2543509,Allen Robinson,2.087094,0.285,1.802094
4034,2558183,John Johnson,2560761,Richie James,2.087655,-0.381,2.468655
3736,2543741,Jimmie Ward,2540258,Travis Kelce,2.08825,0.52,1.56825
769,2495775,Eric Weddle,2556214,Tyreek Hill,2.089713,0.479,1.610713
3279,2532804,Zach Brown,2495454,Julio Jones,2.090028,0.402,1.688028
2012,2540288,Darius Slay,2552430,Tyler Lockett,2.093949,1.097,0.9969489999999999
4599,2543681,Kyle Fuller,2560985,Deontay Burnett,2.094161,0.135,1.9591610000000002
1652,2555175,James Bradberry,2533039,Alshon Jeffery,2.09517,0.507,1.5881699999999999
5508,2532861,Casey Hayward,2560888,Courtland Sutton,2.095234,0.162,1.9332340000000001
3355,2539943,D.J. Swearinger,2557870,Taywan Taylor,2.095307,0.019,2.076307
1958,2540288,Darius Slay,2534820,Garrett Celek,2.096249,0.958,1.1382489999999998
216,2560916,Denzel Ward,2543847,John Brown,2.097217,0.168,1.9292170000000002
569,2539935,Kiko Alonso,2560738,Chris Herndon,2.098498,0.16,1.9384980000000003
1821,2552697,Jermaine Whitehead,2552475,Todd Gurley,2.099236,0.047,2.0522359999999997
2398,2558982,Hardy Nickerson,2550256,Willie Snead,2.1044,0.061,2.0434
3938,2553536,Troy Hill,2495448,Randall Cobb,2.104512,0.084,2.020512
5288,2553637,Justin Coleman,2557898,Cooper Kupp,2.105126,0.599,1.5061259999999999
590,2539309,T.J. McDonald,2543466,Eric Ebron,2.107523,0.29,1.817523
5300,2539243,Bradley McDougald,497326,Golden Tate,2.107878,-0.009000000000000001,2.116878
303,2557980,Jabrill Peppers,2541316,Ryan Griffin,2.109216,-0.006,2.1152159999999998
272,2556475,Briean Boddy-Calhoun,2543457,Sammy Watkins,2.109542,0.536,1.5735419999999998
4290,2560808,Quenton Meeks,2543500,Jordan Matthews,2.110216,0.46799999999999997,1.642216
4309,2532848,Tashaun Gipson,2540215,Vance McDonald,2.111944,0.258,1.8539439999999998
1577,80668,Captain Munnerlyn,2535698,Cole Beasley,2.112286,0.435,1.677286
2034,2552262,Quandre Diggs,2560813,D.J. Moore,2.112424,0.045,2.067424
314,2550164,T.J. Carrie,2560813,D.J. Moore,2.112898,0.045,2.067898
2153,2541200,Rashaan Melvin,2560994,Mike Gesicki,2.115689,0.034,2.0816890000000003
4775,2540180,Tyrann Mathieu,2560742,Nyheim Hines,2.116307,0.071,2.0453069999999998
2418,2543474,Darqueze Dennard,2540154,Keenan Allen,2.116578,0.257,1.859578
1468,2558009,Budda Baker,497328,Demaryius Thomas,2.122341,0.371,1.751341
559,2539309,T.J. McDonald,2558049,Michael Roberts,2.122774,-0.535,2.6577740000000003
4674,2552385,Adrian Amos,2550599,Scott Simonson,2.127739,-0.342,2.469739
1589,2560753,Donte Jackson,2560854,Calvin Ridley,2.131046,0.483,1.648046
4380,2557840,Chidobe Awuzie,2543496,Odell Beckham Jr.,2.135437,0.305,1.830437
2461,2532877,Trumaine Johnson,2558052,Kenny Golladay,2.136666,0.47200000000000003,1.664666
5466,2557927,Desmond King,2555317,Tajae Sharpe,2.137996,0.146,1.9919959999999999
4463,2558159,Xavier Woods,2540160,Jordan Reed,2.138516,-0.14,2.278516
2672,2560766,Taron Johnson,2543847,John Brown,2.138519,0.168,1.9705190000000001
2552,2553353,Darryl Roberts,2541785,Adam Thielen,2.139121,0.35100000000000003,1.7881209999999998
2484,2543597,Avery Williamson,2555230,Kenyan Drake,2.139419,0.013999999999999999,2.1254190000000004
5420,2557927,Desmond King,2557898,Cooper Kupp,2.145003,0.599,1.546003
2258,2558062,Gareon Conley,2555466,Tyler Boyd,2.145942,0.579,1.5669419999999998
207,2555166,Joe Schobert,71265,Jared Cook,2.149018,0.22699999999999998,1.922018
1278,2552484,P.J. Williams,2541785,Adam Thielen,2.151381,0.35100000000000003,1.8003810000000002
1272,2555530,Vonn Bell,71269,Michael Crabtree,2.151807,-0.079,2.230807
4561,2552385,Adrian Amos,2558105,Chris Godwin,2.152935,0.28600000000000003,1.8669349999999998
98,2495613,Corey Graham,2555224,Ezekiel Elliott,2.153873,-0.055,2.208873
505,496739,Reshad Jones,2531332,Terrelle Pryor,2.154032,0.0,2.154032
1478,2530491,Josh Bynes,2558266,George Kittle,2.155748,0.44,1.715748
3189,2556559,Mike Hilton,2507166,Ted Ginn,2.155932,-0.077,2.232932
2160,2541200,Rashaan Melvin,2555468,Rashard Higgins,2.156275,0.489,1.667275
3477,2558065,Adoree' Jackson,497328,Demaryius Thomas,2.158213,0.371,1.787213
5448,2559164,Michael Davis,2550597,Seth Roberts,2.16196,0.28800000000000003,1.87396
3292,2558136,Fabian Moreau,2553895,Adam Humphries,2.163146,0.276,1.8871459999999998
410,238227,Mike Mitchell,1032,Jordy Nelson,2.164083,0.17600000000000002,1.9880830000000003
5150,2552312,Eric Kendricks,2555461,Wendell Smallwood,2.166039,0.102,2.064039
5495,2532861,Casey Hayward,2550597,Seth Roberts,2.166731,0.28800000000000003,1.878731
3361,2553710,Deshazor Everett,2533039,Alshon Jeffery,2.168677,0.507,1.661677
2734,2557969,Matt Milano,2543466,Eric Ebron,2.169618,0.29,1.8796179999999998
698,2508107,Jimmy Smith,2557848,Corey Davis,2.169832,0.214,1.955832
3776,2557837,Reuben Foster,2552475,Todd Gurley,2.170002,0.047,2.123002
684,2495775,Eric Weddle,2540215,Vance McDonald,2.170506,0.258,1.912506
858,494287,Devin McCourty,2506404,Frank Gore,2.171116,0.31,1.861116
2618,2533059,Morris Claiborne,2560729,Robert Foster,2.171652,0.747,1.424652
1659,2560753,Donte Jackson,2540158,Zach Ertz,2.171848,0.207,1.9648479999999997
5001,2307,Orlando Scandrick,497240,Rob Gronkowski,2.17223,0.39899999999999997,1.7732299999999999
513,2539935,Kiko Alonso,1032,Jordy Nelson,2.173452,0.17600000000000002,1.9974520000000002
654,2540164,Tony Jefferson,2555466,Tyler Boyd,2.175613,0.579,1.5966129999999998
4327,2539237,D.J. Hayden,2532865,T.Y. Hilton,2.176849,0.546,1.6308489999999998
615,2560725,Minkah Fitzpatrick,2537931,Josh Gordon,2.1773,0.544,1.6332999999999998
4446,2552686,Damien Wilson,2540158,Zach Ertz,2.178337,0.207,1.971337
5491,2550842,Adrian Phillips,71265,Jared Cook,2.17875,0.22699999999999998,1.95175
5062,2530794,Ron Parker,71265,Jared Cook,2.178881,0.22699999999999998,1.9518810000000002
2856,2556445,Brian Poole,2540148,Tyler Eifert,2.179562,0.555,1.624562
2237,2507167,Reggie Nelson,2540258,Travis Kelce,2.180523,0.52,1.660523
5376,2539243,Bradley McDougald,2557991,Dalvin Cook,2.181757,0.040999999999999995,2.1407570000000002
3422,2558065,Adoree' Jackson,71269,Michael Crabtree,2.181936,-0.079,2.260936
2489,2557979,Jamal Adams,2543488,Jarvis Landry,2.182119,-0.036000000000000004,2.218119
4484,2541832,Jeff Heath,2540158,Zach Ertz,2.183335,0.207,1.976335
3154,496727,Morgan Burnett,2550597,Seth Roberts,2.184802,0.28800000000000003,1.8968019999999999
3423,2560784,Harold Landry,2552631,Javorius Allen,2.185928,-0.022000000000000002,2.207928
2323,2543474,Darqueze Dennard,2533040,Mohamed Sanu,2.187895,0.44,1.7478950000000002
5218,2552312,Eric Kendricks,497236,Jimmy Graham,2.191527,0.18600000000000003,2.005527
4397,2558159,Xavier Woods,497326,Golden Tate,2.191882,-0.009000000000000001,2.200882
1653,2555175,James Bradberry,2533039,Alshon Jeffery,2.192845,0.507,1.685845
3616,2556567,Isaiah Johnson,2557986,David Njoku,2.19691,0.002,2.19491
4088,2530510,Chris Harris,2540169,Robert Woods,2.200128,0.447,1.7531279999999998
5251,2553655,Anthony Harris,2543836,T.J. Jones,2.201476,0.10400000000000001,2.097476
4787,2495251,Shareece Wright,2534436,Deonte Thompson,2.20158,-0.125,2.32658
4508,2558159,Xavier Woods,2543468,Mike Evans,2.205613,0.39799999999999996,1.8076130000000001
1947,2534830,Tavon Wilson,2553451,Neal Sterling,2.209337,0.264,1.945337
2594,2532877,Trumaine Johnson,2537931,Josh Gordon,2.210137,0.544,1.666137
464,2558976,Kenny Moore II,2550198,Bennie Fowler,2.21686,0.266,1.95086
4137,2555550,Justin Simmons,2505299,Antonio Gates,2.220243,0.247,1.973243
564,2552434,Bobby McCain,2560896,Jordan Thomas,2.22225,0.46399999999999997,1.7582499999999999
635,2560725,Minkah Fitzpatrick,2543614,Donte Moncrief,2.222836,0.05,2.172836
1816,2533048,Nick Perry,2539964,Marquise Goodwin,2.223159,0.23600000000000002,1.987159
3655,2561039,Carlton Davis,2560836,Dante Pettis,2.22504,0.414,1.81104
364,2552386,Clayton Geathers,2560995,Dallas Goedert,2.227093,0.165,2.062093
1053,2552454,Landon Collins,2560894,Ian Thomas,2.227364,0.196,2.031364
1028,2556512,Donte' Deayon,2535698,Cole Beasley,2.230749,0.435,1.7957489999999998
622,496739,Reshad Jones,2552608,Stefon Diggs,2.231187,-0.02,2.251187
1220,2556735,Ken Crawley,1581,DeSean Jackson,2.233501,0.207,2.026501
873,494287,Devin McCourty,2550405,Erik Swoope,2.233599,0.504,1.7295989999999999
2906,2556443,Sharrod Neasman,2495826,Vernon Davis,2.235766,0.39399999999999996,1.841766
3341,2558858,Joshua Holsey,2557895,Dede Westbrook,2.236082,0.183,2.0530820000000003
3816,2543680,Antone Exum,1581,DeSean Jackson,2.236888,0.207,2.029888
4465,2541832,Jeff Heath,2540160,Jordan Reed,2.237309,-0.14,2.3773090000000003
481,2539309,T.J. McDonald,2495234,Luke Stocker,2.243007,0.589,1.654007
3806,2558121,Elijah Lee,2495471,Jacquizz Rodgers,2.243071,-0.252,2.4950710000000003
4336,2541162,A.J. Bouye,2557870,Taywan Taylor,2.243305,0.019,2.2243049999999998
3784,2499278,Malcolm Smith,2506106,Larry Fitzgerald,2.248569,0.023,2.2255689999999997
2662,2543851,Phillip Gaines,2543847,John Brown,2.249942,0.168,2.0819419999999997
1917,2558119,Josh Jones,2550284,Trey Burton,2.250299,0.07,2.180299
382,2556429,Matthias Farley,2561029,Keke Coutee,2.254431,-0.055999999999999994,2.310431
3203,2539943,D.J. Swearinger,2506106,Larry Fitzgerald,2.257469,0.023,2.234469
1943,2532928,Eddie Pleasant,2553631,Zach Zenner,2.261111,-0.071,2.3321110000000003
2723,2539290,Jordan Poyer,2561029,Keke Coutee,2.261183,-0.055999999999999994,2.317183
911,2543699,Kyle Van Noy,79607,LeSean McCoy,2.262027,-0.17600000000000002,2.438027
1256,2555530,Vonn Bell,2543491,Paul Richardson,2.262064,0.322,1.940064
3019,2543643,Nat Berhe,2557856,O.J. Howard,2.262403,0.589,1.673403
1994,2556587,Cre'von LeBlanc,2560883,Equanimeous St. Brown,2.26362,0.259,2.00462
1466,2539932,Jamar Taylor,2541785,Adam Thielen,2.264927,0.35100000000000003,1.9139270000000002
2386,2558801,Jordan Evans,2495466,Mark Ingram,2.268849,-0.316,2.5848489999999997
4141,2555550,Justin Simmons,2557960,Ryan Switzer,2.268951,0.17,2.098951
2714,2539290,Jordan Poyer,497236,Jimmy Graham,2.27089,0.18600000000000003,2.08489
1683,2506352,Thomas Davis,2557960,Ryan Switzer,2.271304,0.17,2.1013040000000003
3457,2539320,Kenny Vaccaro,2543773,James White,2.272664,0.096,2.1766639999999997
1198,2550365,Kenny Ladler,2535698,Cole Beasley,2.274891,0.435,1.8398910000000002
4387,2541832,Jeff Heath,2541966,Jaron Brown,2.274957,0.677,1.597957
913,89756,Jason McCourty,2495453,Andre Holmes,2.278725,-0.013999999999999999,2.292725
3807,2495507,Richard Sherman,2543468,Mike Evans,2.278726,0.39799999999999996,1.880726
3151,2556559,Mike Hilton,2560961,Marcell Ateman,2.279291,-0.156,2.4352910000000003
1335,2555277,Eli Apple,2560735,Michael Gallup,2.279584,0.11599999999999999,2.1635839999999997
3896,1037374,Sam Shields,2552608,Stefon Diggs,2.283661,-0.02,2.303661
3873,2556277,Marqui Christian,2506106,Larry Fitzgerald,2.284372,0.023,2.2613719999999997
3528,2555158,Kevin Byard,2555343,Josh Doctson,2.285445,-0.07,2.355445
4761,2540180,Tyrann Mathieu,2543496,Odell Beckham Jr.,2.288098,0.305,1.9830980000000002
5139,2540155,Xavier Rhodes,2543498,Brandin Cooks,2.288884,0.49200000000000005,1.796884
249,2552389,Damarious Randall,2543468,Mike Evans,2.290783,0.39799999999999996,1.8927829999999999
5416,2550842,Adrian Phillips,2540169,Robert Woods,2.292435,0.447,1.8454349999999997
5347,2539243,Bradley McDougald,2557997,Christian McCaffrey,2.292485,0.223,2.0694850000000002
544,2559053,Torry McTyer,2550617,Taylor Gabriel,2.293725,0.26,2.0337249999999996
4691,494289,Sherrick McManis,2495448,Randall Cobb,2.295738,0.084,2.211738
3437,2558065,Adoree' Jackson,2553913,Tyrell Williams,2.295966,0.486,1.809966
3987,2556593,Cory Littleton,2540203,Levine Toilolo,2.296558,0.7020000000000001,1.5945580000000001
869,494287,Devin McCourty,2543466,Eric Ebron,2.29702,0.29,2.00702
1500,2532878,Leonard Johnson,2553913,Tyrell Williams,2.29847,0.486,1.81247
2051,2543872,Nevin Lawson,2558250,Tarik Cohen,2.300319,0.335,1.965319
1772,2560755,Josh Jackson,2495438,Kyle Rudolph,2.301576,0.20800000000000002,2.0935759999999997
339,2557980,Jabrill Peppers,2560747,Hayden Hurst,2.304311,0.057999999999999996,2.2463110000000004
5201,2552448,Trae Waynes,2560810,Anthony Miller,2.305117,0.299,2.006117
5000,2555542,Jordan Lucas,497240,Rob Gronkowski,2.305988,0.39899999999999997,1.9069880000000001
3881,1302,Aqib Talib,2553913,Tyrell Williams,2.306544,0.486,1.8205440000000002
2426,2555528,Nick Vigil,2540154,Keenan Allen,2.309809,0.257,2.052809
4715,2555155,Deon Bush,2558914,Kendrick Bourne,2.309834,0.16699999999999998,2.142834
2869,2556443,Sharrod Neasman,2508061,Antonio Brown,2.310235,0.114,2.196235
2406,2543474,Darqueze Dennard,2543488,Jarvis Landry,2.311638,-0.036000000000000004,2.347638
1952,2534830,Tavon Wilson,2561137,Trenton Cannon,2.314819,-0.376,2.690819
3627,2550565,Adarius Taylor,2555466,Tyler Boyd,2.318934,0.579,1.739934
2652,2540287,Rontez Miles,2552424,Phillip Dorsett,2.319542,0.16399999999999998,2.155542
2699,2560766,Taron Johnson,2555214,Laquon Treadwell,2.319762,-0.14300000000000002,2.4627619999999997
5097,2555173,Eric Murray,2553913,Tyrell Williams,2.320188,0.486,1.834188
2648,2553657,Neville Hewitt,2543773,James White,2.320459,0.096,2.224459
3173,2555386,Sean Davis,2556370,Michael Thomas,2.321171,0.6,1.721171
4768,2495872,Johnathan Joseph,2532865,T.Y. Hilton,2.330436,0.546,1.7844360000000001
514,2539309,T.J. McDonald,2552487,Amari Cooper,2.334958,0.27899999999999997,2.055958
988,494287,Devin McCourty,2508061,Antonio Brown,2.33565,0.114,2.22165
2586,2533059,Morris Claiborne,238498,Julian Edelman,2.335766,0.13,2.205766
4335,2555280,Jalen Ramsey,2557848,Corey Davis,2.339027,0.214,2.125027
4091,2495202,Von Miller,2540169,Robert Woods,2.339119,0.447,1.892119
186,2560916,Denzel Ward,2556370,Michael Thomas,2.339305,0.6,1.7393049999999999
4271,2532848,Tashaun Gipson,2535698,Cole Beasley,2.342616,0.435,1.907616
2238,2560819,Nick Nelson,2540258,Travis Kelce,2.34639,0.52,1.82639
3349,2543470,Ha Ha Clinton-Dix,2557870,Taywan Taylor,2.347277,0.019,2.328277
796,2543464,C.J. Mosley,2540154,Keenan Allen,2.348221,0.257,2.091221
3363,2553710,Deshazor Everett,497326,Golden Tate,2.348281,-0.009000000000000001,2.357281
1350,2555530,Vonn Bell,2558105,Chris Godwin,2.350574,0.28600000000000003,2.064574
261,2560916,Denzel Ward,2508061,Antonio Brown,2.353972,0.114,2.2399720000000003
3969,2552488,Marcus Peters,2540258,Travis Kelce,2.355881,0.52,1.835881
2377,2560839,Darius Phillips,2553895,Adam Humphries,2.356251,0.276,2.0802509999999996
2108,2541202,Marcus Cooper,2552608,Stefon Diggs,2.357679,-0.02,2.377679
5440,2556828,Trevor Williams,1032,Jordy Nelson,2.360839,0.17600000000000002,2.1848389999999998
1152,2553822,Curtis Riley,2560810,Anthony Miller,2.363836,0.299,2.064836
3832,2495507,Richard Sherman,2558985,Tim Patrick,2.366271,0.247,2.119271
2971,2556443,Sharrod Neasman,2543468,Mike Evans,2.368104,0.39799999999999996,1.9701040000000003
3043,2555344,Artie Burns,2555415,Austin Hooper,2.375942,0.23399999999999999,2.1419420000000002
929,2541243,Duron Harmon,497236,Jimmy Graham,2.376151,0.18600000000000003,2.190151
1151,2552454,Landon Collins,2558250,Tarik Cohen,2.376958,0.335,2.041958
1082,2532875,Janoris Jenkins,2560854,Calvin Ridley,2.37741,0.483,1.8944099999999997
2188,2541200,Rashaan Melvin,2552430,Tyler Lockett,2.379748,1.097,1.2827480000000002
3831,2558121,Elijah Lee,2561002,DaeSean Hamilton,2.380946,0.064,2.3169459999999997
1966,2552262,Quandre Diggs,2543773,James White,2.381224,0.096,2.285224
617,2559053,Torry McTyer,497240,Rob Gronkowski,2.386386,0.39899999999999997,1.9873859999999999
3646,2556934,Javien Elliott,2556404,Maurice Harris,2.38682,-0.298,2.68482
3794,2543741,Jimmie Ward,2543496,Odell Beckham Jr.,2.388116,0.305,2.083116
660,2556642,Patrick Onwuasor,2555466,Tyler Boyd,2.388557,0.579,1.809557
2988,2556559,Mike Hilton,2552652,Chris Conley,2.389219,0.077,2.3122190000000002
4321,2532848,Tashaun Gipson,2543466,Eric Ebron,2.392225,0.29,2.102225
2650,2543597,Avery Williamson,2539265,Rex Burkhead,2.393542,-0.415,2.808542
1591,2505708,Mike Adams,2560854,Calvin Ridley,2.394207,0.483,1.911207
3352,2495281,Mason Foster,2552401,MyCole Pruitt,2.397093,0.625,1.772093
4893,2540180,Tyrann Mathieu,2543759,Ryan Grant,2.409145,0.087,2.322145
1625,2505708,Mike Adams,2543496,Odell Beckham Jr.,2.410096,0.305,2.1050959999999996
4206,2507917,Tramaine Brock,2550597,Seth Roberts,2.416248,0.28800000000000003,2.128248
3191,2558849,Cameron Sutton,2556519,Alex Erickson,2.417337,-0.33899999999999997,2.756337
2522,2557979,Jamal Adams,2543466,Eric Ebron,2.421285,0.29,2.131285
4904,2543874,Andre Hal,2556462,Robby Anderson,2.422549,0.013999999999999999,2.4085490000000003
1835,2560755,Josh Jackson,2649,Danny Amendola,2.423358,-0.028999999999999998,2.452358
3004,2532946,Coty Sensabaugh,2543468,Mike Evans,2.424754,0.39799999999999996,2.026754
1288,2552484,P.J. Williams,2541785,Adam Thielen,2.42612,0.35100000000000003,2.07512
1732,80668,Captain Munnerlyn,2561224,Keith Kirkwood,2.426704,0.506,1.920704
611,2539935,Kiko Alonso,238498,Julian Edelman,2.42929,0.13,2.29929
4935,2495251,Shareece Wright,2559153,Keelan Cole,2.429596,-0.053,2.482596
5084,2530794,Ron Parker,2553913,Tyrell Williams,2.434599,0.486,1.948599
5102,2550257,Daniel Sorensen,2550597,Seth Roberts,2.436018,0.28800000000000003,2.1480179999999995
3648,2506861,Brent Grimes,2543496,Odell Beckham Jr.,2.43986,0.305,2.1348599999999998
1501,2557887,Haason Reddick,2505299,Antonio Gates,2.441167,0.247,2.194167
1572,2495339,Da'Norris Searcy,2534436,Deonte Thompson,2.441402,-0.125,2.566402
5156,2532948,Harrison Smith,2559248,Ricky Seals-Jones,2.444792,-0.486,2.9307920000000003
2364,2533060,Dre Kirkpatrick,2556214,Tyreek Hill,2.445594,0.479,1.9665939999999997
749,2558248,Chuck Clark,71265,Jared Cook,2.451395,0.22699999999999998,2.2243950000000003
368,2560789,Darius Leonard,2555461,Wendell Smallwood,2.458135,0.102,2.356135
2081,2552262,Quandre Diggs,2561272,Trent Sherfield,2.462206,0.038,2.4242060000000003
1106,2532875,Janoris Jenkins,2558918,Matt Breida,2.463213,0.305,2.158213
5544,2550842,Adrian Phillips,2540258,Travis Kelce,2.463612,0.52,1.943612
5463,2557927,Desmond King,2555317,Tajae Sharpe,2.464424,0.146,2.3184240000000003
4755,2543501,Aaron Colvin,2543590,Cody Latimer,2.465117,0.45299999999999996,2.012117
4600,2532961,Danny Trevathan,2560738,Chris Herndon,2.467679,0.16,2.307679
3535,2539320,Kenny Vaccaro,2530700,Dontrelle Inman,2.467825,0.462,2.0058249999999997
2914,2539334,Desmond Trufant,2553454,Geoff Swaim,2.470051,0.13699999999999998,2.333051
88,79848,Malcolm Jenkins,2557895,Dede Westbrook,2.473096,0.183,2.290096
2494,2557979,Jamal Adams,2543488,Jarvis Landry,2.473868,-0.036000000000000004,2.509868
2006,71441,Glover Quin,2555289,Nick Vannett,2.474277,0.198,2.276277
4738,2552261,Kevin Johnson,2552424,Phillip Dorsett,2.474833,0.16399999999999998,2.3108329999999997
2391,2539233,Shawn Williams,2561224,Keith Kirkwood,2.475223,0.506,1.9692230000000002
2638,2532877,Trumaine Johnson,2560907,Marquez Valdes-Scantling,2.4831,0.12300000000000001,2.3600999999999996
